"","gene_id","locus_tag","norm_count","raw_count","K12_DH10B_GSE98890"
"1053","gutQ","ECDH10B_2876",76.1947165770655,411.5,1
"1054","gyrA","ECDH10B_2390",2025.390161274,9895,1
"1055","hcaB","ECDH10B_2708",4.69806489946448,20.5,1
"1056","hcaC","ECDH10B_2707",0.283063033396367,1,1
"1057","hcaD","ECDH10B_2709",6.89338371075594,34.5,1
"1058","hcaE","ECDH10B_2705",15.6900971398111,70,1
"1059","hcaF","ECDH10B_2706",2.59238851296159,11.5,1
"1060","hcaR","ECDH10B_2704",16.2420874475732,86,1
"1061","hcaT","ECDH10B_2703",43.3047368350681,172.5,1
"1062","hchA","ECDH10B_2110",21.0874493183925,106.5,1
"1063","hcp","ECDH10B_0943",4.53793459393773,28,1
"1064","hcr","ECDH10B_0942",14.5308759130231,87.5,1
"1065","hda","ECDH10B_2662",98.3032071249021,455,1
"1066","hdeA","ECDH10B_3686",60.3586248907583,335,1
"1067","hdeB","ECDH10B_3685",14.8280747054501,74.5,1
"1068","hdeD","ECDH10B_3687",26.0544414922227,142,1
"1069","hdfR","ECDH10B_3951",52.5623048078231,283,1
"1070","hdhA","ECDH10B_1752",36.0845803889652,185.5,1
"1071","helD","ECDH10B_1032",128.768743208617,636,1
"1072","hemA","ECDH10B_1263",103.538015062654,454.5,1
"1073","hemB","ECDH10B_0325",318.338002222056,1607,1
"1074","hemC","ECDH10B_3996",468.786178398617,2279,1
"1075","hemD","ECDH10B_3995",234.146112233126,1071.5,1
"1076","hemE","ECDH10B_4186",285.294022469996,1458,1
"1077","hemF","ECDH10B_2601",25.5498772465723,115.5,1
"1078","hemG","ECDH10B_4039",59.6991400390159,290,1
"1079","hemH","ECDH10B_0431",76.5958844677268,332,1
"1080","hemL","ECDH10B_0134",501.600460560442,2556.5,1
"1081","hemN","ECDH10B_4057",279.771323628242,1368.5,1
"1082","hemY","ECDH10B_3993",378.481638024854,1884,1
"1083","hepA","ECDH10B_0061",4.628879443585,26.5,1
"1084","hflB","ECDH10B_3352",3245.3008224106,14998.5,1
"1085","hflC","ECDH10B_4370",924.675726389777,4118,1
"1086","hflD","ECDH10B_1204",90.1111197651555,399,1
"1087","hflK","ECDH10B_4369",1357.31392138623,6019,1
"1088","hflX","ECDH10B_4368",635.034551108687,3037,1
"1089","hfq","ECDH10B_4367",419.540834222387,2123.5,1
"1090","hha","ECDH10B_0416",23.7988632846476,146,1
"1091","hinT","ECDH10B_1175",53.3231539080823,274.5,1
"1092","hipA","ECDH10B_1638",24.9683129958902,134,1
"1093","hipB","ECDH10B_1639",2.12743578027068,13.5,1
"1094","hisA","ECDH10B_2172",63.473811597392,282,1
"1095","hisB","ECDH10B_2170",200.917447017638,996,1
"1096","hisC","ECDH10B_2169",129.186269879196,644.5,1
"1097","hisD","ECDH10B_2168",208.333438007651,1023.5,1
"1098","hisF","ECDH10B_2173",68.0757219477745,330,1
"1099","hisG","ECDH10B_2167",161.533567201857,764.5,1
"1100","hisH","ECDH10B_2171",47.5915962738318,209.5,1
"1101","hisI","ECDH10B_2174",147.379304021595,663.5,1
"1102","hisJ","ECDH10B_2471",132.643476590651,581,1
"1103","hisM","ECDH10B_2469",5.86490976098969,21.5,1
"1104","hisP","ECDH10B_2468",16.9927080633779,72,1
"1105","hisQ","ECDH10B_2470",21.9649099366429,81.5,1
"1106","hisR","ECDH10B_3987",0,0,1
"1107","hisS","ECDH10B_2680",631.652694124622,2781,1
"1108","hlyE","ECDH10B_1235",1.65225456312522,10,1
"1109","hmp","ECDH10B_2719",37.6497973770192,177.5,1
"1110","hns","ECDH10B_1297",1821.29424749885,9494,1
"1111","hofB","ECDH10B_0087",19.8207335476242,95,1
"1112","hofC","ECDH10B_0086",5.88666915475748,26,1
"1113","hofQ","ECDH10B_3566",5.70477945546294,29,1
"1114","hokA","ECDH10B_3736",0.215180002375587,0.5,1
"1115","hokB","ECDH10B_1546",0.271532124083121,2,1
"1116","hokC","ECDH10B_0018",0,0,1
"1117","hokD","ECDH10B_1694",4.78770732425305,25.5,1
"1118","hokE","ECDH10B_0540",0,0,1
"1119","hokE","ECDH10B_0648",0,0,1
"1120","holA","ECDH10B_0601",0,0,1
"1121","holA","ECDH10B_0709",0,0,1
"1122","holB","ECDH10B_1171",60.2219382326881,225.5,1
"1123","holC","ECDH10B_4452",28.8184912200243,145,1
"1124","holD","ECDH10B_4529",49.3706908394028,208.5,1
"1125","holE","ECDH10B_1983",5.86360733613099,28,1
"1126","hpf","ECDH10B_3377",52.5520763233685,277.5,1
"1127","hpt","ECDH10B_0105",235.649958314453,1030.5,1
"1128","hrpA","ECDH10B_1539",213.727455654902,907,1
"1129","hrpB","ECDH10B_0128",160.606266586193,755.5,1
"1130","hscA","ECDH10B_2693",292.287120151626,1164.5,1
"1131","hscB","ECDH10B_2694",44.6419404865746,171.5,1
"1132","hscC","ECDH10B_0611",0,0,1
"1133","hscC","ECDH10B_0719",0,0,1
"1134","hslJ","ECDH10B_1504",26.9395257452102,135.5,1
"1135","hslO","ECDH10B_3576",257.663944590849,1376,1
"1136","hslR","ECDH10B_3575",59.2572491249515,290,1
"1137","hslU","ECDH10B_4120",586.997504498998,3128,1
"1138","hslV","ECDH10B_4121",218.673418116578,1104,1
"1139","hspQ","ECDH10B_1036",72.4788110756992,465.5,1
"1140","hsrA","ECDH10B_3943",71.0266801598903,361.5,1
"1141","htgA","ECDH10B_0012",1.93531759652159,11,1
"1142","htpG","ECDH10B_0429",839.734573220129,5116.5,1
"1143","htpX","ECDH10B_1968",622.163362479112,3035.5,1
"1144","htrC","ECDH10B_4177",9.06564070342091,50.5,1
"1145","htrE","ECDH10B_0119",2.2299115392312,11,1
"1146","htrG","ECDH10B_3230",97.1966216596606,436,1
"1147","htrL","ECDH10B_3800",106.957833282037,464.5,1
"1148","hupA","ECDH10B_4189",1226.67173627897,6024.5,1
"1149","hupB","ECDH10B_0396",874.481826995266,4568.5,1
"1150","hyaA","ECDH10B_1042",2.00320062754237,11.5,1
"1151","hyaB","ECDH10B_1043",1.43707456074963,9.5,1
"1152","hyaC","ECDH10B_1044",0.418829095437928,2,1
"1153","hyaD","ECDH10B_1045",0.690361219521049,4,1
"1154","hyaE","ECDH10B_1046",0.418829095437928,2,1
"1155","hyaF","ECDH10B_1047",1.188604255293,5.5,1
"1156","hybA","ECDH10B_3173",59.2250703323141,337.5,1
"1157","hybB","ECDH10B_3172",54.7959327072153,332,1
"1158","hybC","ECDH10B_3171",82.2722014907134,446.5,1
"1159","hybD","ECDH10B_3170",10.7076667820916,55,1
"1160","hybE","ECDH10B_3169",6.28113400671022,36.5,1
"1161","hybF","ECDH10B_3168",2.29779457025198,11.5,1
"1162","hybG","ECDH10B_3167",5.6701867275232,32,1
"1163","hybO","ECDH10B_3174",139.093094219239,794.5,1
"1164","hycA","ECDH10B_2893",0.486712126458708,2.5,1
"1165","hycB","ECDH10B_2892",0.917072131209883,3.5,1
"1166","hycC","ECDH10B_2891",3.82581398064888,19.5,1
"1167","hycD","ECDH10B_2890",0.96189334360417,6,1
"1168","hycE","ECDH10B_2889",5.5011303624006,27.5,1
"1169","hycF","ECDH10B_2888",0.475181217145462,3.5,1
"1170","hycG","ECDH10B_2887",2.02626244616886,9.5,1
"1171","hycH","ECDH10B_2886",1.33590122664781,5.5,1
"1172","hycI","ECDH10B_2885",36.4777428160592,202.5,1
"1173","hydN","ECDH10B_2881",2.97662488045978,16.5,1
"1174","hyfA","ECDH10B_2647",1.50495759177041,10,1
"1175","hyfB","ECDH10B_2648",3.71310973723382,16.5,1
"1176","hyfC","ECDH10B_2649",1.34743213596106,4.5,1
"1177","hyfD","ECDH10B_2650",0.905541221896636,4.5,1
"1178","hyfE","ECDH10B_2651",0.0678830310207802,0.5,1
"1179","hyfF","ECDH10B_2652",4.65194126221149,24.5,1
"1180","hyfG","ECDH10B_2653",9.20270919032117,45,1
"1181","hyfH","ECDH10B_2654",0.486712126458708,2.5,1
"1182","hyfI","ECDH10B_2655",1.26801819562703,5,1
"1183","hyfJ","ECDH10B_2656",0.339415155103901,2.5,1
"1184","hyfR","ECDH10B_2657",3.76946185894135,18,1
"1185","hyi","ECDH10B_0464",0.554595157479488,3,1
"1186","hypA","ECDH10B_2894",0.486712126458708,2.5,1
"1187","hypB","ECDH10B_2895",163.528380537002,987.5,1
"1188","hypC","ECDH10B_2896",0.701892128834295,3,1
"1189","hypD","ECDH10B_2897",197.527550593959,1232.5,1
"1190","hypE","ECDH10B_2898",149.189431893313,960,1
"1191","hypF","ECDH10B_2880",60.0729570076445,347,1
"1192","hyuA","ECDH10B_3048",2.07108365856315,12,1
"1193","iaaA","ECDH10B_0897",59.6760782203894,292,1
"1194","iap","ECDH10B_2921",27.5300160554882,129,1
"1195","ibpA","ECDH10B_3873",584.994235919363,3908.5,1
"1196","ibpB","ECDH10B_3872",173.309858213873,1084.5,1
"1197","icd","ECDH10B_1208",3236.5615046616,15807.5,1
"1198","iclR","ECDH10B_4207",184.53848199758,858,1
"1199","idi","ECDH10B_3063",14.3835789416683,87.5,1
"1200","idnD","ECDH10B_4460",3.54275094725252,18.5,1
"1201","idnK","ECDH10B_4461",7.01892128834295,30,1
"1202","idnO","ECDH10B_4459",2.26320184231224,14.5,1
"1203","idnR","ECDH10B_4457",8.61352130490194,45,1
"1204","idnT","ECDH10B_4458",12.8927571089285,63.5,1
"1205","ihfA","ECDH10B_1848",57.1156775856501,290.5,1
"1206","ihfB","ECDH10B_0982",238.145428620672,1299.5,1
"1207","ileS","ECDH10B_0027",1703.50852148471,7765,1
"1208","ileT","ECDH10B_4041",1.20013516460625,4.5,1
"1209","ileU","ECDH10B_3452",0.407298186124681,3,1
"1210","ileV","ECDH10B_0183",4.73265762740422,17.5,1
"1211","ileX","ECDH10B_3244",0.13576606204156,1,1
"1212","ileY","ECDH10B_2820",0,0,1
"1213","ilvA","ECDH10B_3961",182.499386217239,856,1
"1214","ilvB","ECDH10B_3854",223.507630906914,1010.5,1
"1215","ilvC","ECDH10B_3963",7393.50831685243,35996.5,1
"1216","ilvE","ECDH10B_3959",235.176809203779,1186.5,1
"1217","ilvL","ECDH10B_3954",2.79603760602394,13,1
"1218","ilvM","ECDH10B_3958",16.8876274547,87.5,1
"1219","ilvN","ECDH10B_3853",13.6292419657025,63.5,1
"1220","ilvY","ECDH10B_3962",65.5742782844601,317,1
"1221","imp","ECDH10B_0055",1015.44035764958,4818,1
"1222","inaA","ECDH10B_2396",54.8768399868231,267.5,1
"1223","infA","ECDH10B_0954",369.485946434973,1597.5,1
"1224","infB","ECDH10B_3342",5931.88910007295,26453.5,1
"1225","insA-1","ECDH10B_0023",14.5578450062257,66,1
"1226","insA-2","ECDH10B_0251",1.66378547243847,9,1
"1227","insA-3","ECDH10B_0263",0.0678830310207802,0.5,1
"1228","insA-4","ECDH10B_1058",0.701892128834295,3,1
"1229","insA-6","ECDH10B_3618",0,0,1
"1230","insA-7","ECDH10B_4492",43.6004422882214,223.5,1
"1231","insB-1","ECDH10B_0022",1.96991032446133,8,1
"1232","insB-2","ECDH10B_0250",0.0678830310207802,0.5,1
"1233","insB-3","ECDH10B_0262",0.634009097813515,2.5,1
"1234","insB-4","ECDH10B_1059",0.826127281562609,5,1
"1235","insB-6","ECDH10B_3619",0.283063033396367,1,1
"1236","insC-1","ECDH10B_0316",0.215180002375587,0.5,1
"1237","insC-2","ECDH10B_1529",0.0678830310207802,0.5,1
"1238","insC-3","ECDH10B_2142",0.203649093062341,1.5,1
"1239","insC-4","ECDH10B_3035",0,0,1
"1240","insC-5","ECDH10B_3218",0.350946064417148,1.5,1
"1241","insC-6","ECDH10B_4465",1.85590365618756,11.5,1
"1242","insD-1","ECDH10B_0317",1.63049516935742,5.5,1
"1243","insD-2","ECDH10B_1528",0.882479403270143,6.5,1
"1244","insD-3","ECDH10B_2141",3.1008600331881,18.5,1
"1245","insD-4","ECDH10B_3034",0,0,1
"1246","insD-5","ECDH10B_3219",0,0,1
"1247","insD-6","ECDH10B_4466",0.769775159855075,3.5,1
"1248","insD-7","ECDH10B_1710",0.350946064417148,1.5,1
"1249","insE-1","ECDH10B_0287",0,0,1
"1250","insE-2","ECDH10B_0330",6.67820370838035,34,1
"1251","insE-3","ECDH10B_0496",0,0,1
"1252","insE-4","ECDH10B_1101",0.13576606204156,1,1
"1253","insE-5","ECDH10B_2242",0.0678830310207802,0.5,1
"1254","insF-1","ECDH10B_0288",0.554595157479488,3,1
"1255","insF-2","ECDH10B_0329",9.14635706861363,43.5,1
"1256","insF-3","ECDH10B_0497",0,0,1
"1257","insF-4","ECDH10B_1100",0.769775159855075,3.5,1
"1258","insF-5","ECDH10B_2243",0.905541221896636,4.5,1
"1259","insG","ECDH10B_4473",38.7705186012914,182.5,1
"1260","insH-1","ECDH10B_0245",9.00036252211753,37,1
"1261","insH-10","ECDH10B_3394",8.36505099944531,41,1
"1262","insH-11","ECDH10B_3681",10.651314660384,53.5,1
"1263","insH-2","ECDH10B_0510",0,0,1
"1264","insH-3","ECDH10B_0617",0,0,1
"1265","insH-4","ECDH10B_1451",5.04901096388163,22,1
"1266","insH-5","ECDH10B_1492",26.1133984636476,130.5,1
"1267","insH-6","ECDH10B_2138",18.7217717171197,94.5,1
"1268","insH-7","ECDH10B_2180",101.38993139906,487.5,1
"1269","insH-8","ECDH10B_2349",0.339415155103901,2.5,1
"1270","insH-9","ECDH10B_3159",14.761494099288,67.5,1
"1271","insI-1","ECDH10B_0241",6.42973340292373,30,1
"1272","insI-2","ECDH10B_1530",2.52450548194081,11,1
"1273","insI-3","ECDH10B_4479",9.01059100657207,42.5,1
"1274","insJ","ECDH10B_3737",7.10856371313153,35,1
"1275","insK","ECDH10B_3738",2.19531881129146,14,1
"1276","insL-1","ECDH10B_0016",12.8670904405846,78.5,1
"1277","insL-2","ECDH10B_0541",0,0,1
"1278","insL-2","ECDH10B_0649",0,0,1
"1279","insL-3","ECDH10B_2558",8.72752797317571,41.5,1
"1280","insM","ECDH10B_4480",1.40378425766859,6,1
"1281","insN-1","ECDH10B_0240",2.50144366331432,13,1
"1282","insN-2","ECDH10B_4478",3.83734488996213,18.5,1
"1283","insO-1","ECDH10B_0243",13.4153643881856,56.5,1
"1284","insO-2","ECDH10B_4481",4.81076914287955,23.5,1
"1285","insZ","ECDH10B_1300",13.5280686316007,59.5,1
"1286","int","ECDH10B_1313",14.8972601613296,68.5,1
"1287","intB","ECDH10B_4464",88.2832967126142,417,1
"1288","intD","ECDH10B_0493",56.5393230344029,283,1
"1289","intF","ECDH10B_0269",29.8687245635583,162.5,1
"1290","intG","ECDH10B_2078",1.25648728631378,6,1
"1291","intR","ECDH10B_1466",3.18157639838082,11.5,1
"1292","intS","ECDH10B_2512",21.5306426573156,100,1
"1293","intZ","ECDH10B_2607",49.2912768990687,209,1
"1294","ipk","ECDH10B_1261",117.776901882685,529,1
"1295","iraP","ECDH10B_0339",19.2635335404273,105,1
"1296","iscA","ECDH10B_2695",144.346327019428,645.5,1
"1297","iscR","ECDH10B_2698",173.59946734761,657,1
"1298","iscS","ECDH10B_2697",785.394960028564,3525,1
"1299","iscU","ECDH10B_2696",74.104669288867,324.5,1
"1300","ispA","ECDH10B_0377",161.237861748704,713.5,1
"1301","ispB","ECDH10B_3361",337.331496977674,1646,1
"1302","ispD","ECDH10B_2915",42.957507130812,209,1
"1303","ispF","ECDH10B_2914",27.5530778741147,127,1
"1304","ispG","ECDH10B_2681",423.460770645645,1956,1
"1305","ispH","ECDH10B_0030",187.282265670887,792.5,1
"1306","ispU","ECDH10B_0154",214.04250656652,918,1
"1307","isrA","ECDH10B_1460",0.984955162230663,4,1
"1308","isrB","ECDH10B_2044",0.690361219521049,4,1
"1309","isrC","ECDH10B_2145",0.350946064417148,1.5,1
"1310","ivbL","ECDH10B_3855",9.11306676553259,40,1
"1311","ivy","ECDH10B_0202",48.1858029442708,241,1
"1312","KanR","_KanR",3377.85245458976,17395,1
"1313","katE","ECDH10B_1870",51.3584532830558,240.5,1
"1314","katG","ECDH10B_4131",825.179748868497,4526.5,1
"1315","kbaY","ECDH10B_3310",1.46013637937612,7.5,1
"1316","kbaZ","ECDH10B_3305",9.67658798260793,55,1
"1317","kbl","ECDH10B_3799",832.233487775242,4100,1
"1318","kch","ECDH10B_1312",11.5005037605731,56.5,1
"1319","kch","ECDH10B_1365",1.90202729344055,7.5,1
"1320","kdgK","ECDH10B_3703",146.251879758615,748.5,1
"1321","kdgR","ECDH10B_1966",102.098144737772,515.5,1
"1322","kdgT","ECDH10B_4099",10.1991952618651,48,1
"1323","kdpA","ECDH10B_0764",1.06436910256469,3.5,1
"1324","kdpB","ECDH10B_0763",5.90973097338398,24,1
"1325","kdpC","ECDH10B_0762",2.9318036680655,14,1
"1326","kdpD","ECDH10B_0761",39.2546258780328,198,1
"1327","kdpE","ECDH10B_0760",6.11338006644632,25.5,1
"1328","kdpF","ECDH10B_0765",0,0,1
"1329","kdsA","ECDH10B_1268",310.280569413908,1501,1
"1330","kdsB","ECDH10B_0988",292.43457406135,1503,1
"1331","kdsC","ECDH10B_3372",82.3019663480484,354.5,1
"1332","kdsD","ECDH10B_3371",138.608066346469,670.5,1
"1333","kdtA","ECDH10B_3815",107.694318138811,464.5,1
"1334","kduD","ECDH10B_3014",13.7201868153498,62,1
"1335","kduI","ECDH10B_3015",11.2276692116313,61,1
"1336","kefA","ECDH10B_0421",221.586449069423,985.5,1
"1337","kefB","ECDH10B_3526",47.1842980877071,206.5,1
"1338","kefC","ECDH10B_0048",24.8364542084248,113.5,1
"1339","kefF","ECDH10B_0047",3.03297700216732,18,1
"1340","kefG","ECDH10B_3527",24.4034893539562,125.5,1
"1341","kgtP","ECDH10B_2755",637.542540872342,2621.5,1
"1342","kil","ECDH10B_1323",0,0,1
"1343","kil","ECDH10B_1474",0,0,1
"1344","ksgA","ECDH10B_0052",180.148035289412,772.5,1
"1345","lacA","ECDH10B_1355",0.769775159855075,3.5,1
"1346","lacI","ECDH10B_1357",22.378529332646,109.5,1
"1347","LacI","_LacI",781.451961786678,3694.5,1
"1348","lacY","ECDH10B_1356",0.486712126458708,2.5,1
"1349","lafU","ECDH10B_0212",2.98815578977303,15.5,1
"1350","lamB","ECDH10B_4225",295.153802576757,1503.5,1
"1351","lar","ECDH10B_1469",0,0,1
"1352","ldcA","ECDH10B_1245",48.3228714311711,235.5,1
"1353","ldcC","ECDH10B_0166",65.8753843514632,284.5,1
"1354","ldhA","ECDH10B_1505",138.138824510372,807,1
"1355","ldrA","ECDH10B_1269",0.339415155103901,2.5,1
"1356","ldrB","ECDH10B_1271",0.271532124083121,2,1
"1357","ldrC","ECDH10B_1273",0.905541221896636,4.5,1
"1358","ldrD","ECDH10B_3716",2.25297335785769,9,1
"1359","lepA","ECDH10B_2737",565.376332796912,2518.5,1
"1360","lepB","ECDH10B_2736",322.280270782328,1271.5,1
"1361","leuP","ECDH10B_4526",0.543064248166242,4,1
"1362","leuQ","ECDH10B_4527",0.905541221896636,4.5,1
"1363","leuS","ECDH10B_0603",0,0,1
"1364","leuS","ECDH10B_0711",0,0,1
"1365","leuT","ECDH10B_3988",0.215180002375587,0.5,1
"1366","leuU","ECDH10B_3348",1.10919031495898,6,1
"1367","leuV","ECDH10B_4525",10.5155485983425,52.5,1
"1368","leuW","ECDH10B_0737",0.283063033396367,1,1
"1369","leuX","ECDH10B_4463",1.51648850108366,9,1
"1370","leuZ","ECDH10B_2050",1.32437031733456,6.5,1
"1371","lexA","ECDH10B_4232",416.745178445193,1995.5,1
"1372","lfhA","ECDH10B_0211",2.62567881604263,15,1
"1373","lgt","ECDH10B_2998",77.4091784151174,344.5,1
"1374","lhr","ECDH10B_1787",56.6021872804039,252,1
"1375","ligA","ECDH10B_2576",225.13981032996,894.5,1
"1376","ligB","ECDH10B_3829",17.3769444308761,77,1
"1377","ligT","ECDH10B_0127",20.7621699223192,90,1
"1378","lipA","ECDH10B_0589",0,0,1
"1379","lipA","ECDH10B_0697",0,0,1
"1380","lipB","ECDH10B_0591",0,0,1
"1381","lipB","ECDH10B_0699",0,0,1
"1382","LitR","_LitR",0,0,1
"1383","livF","ECDH10B_3628",56.8199721324969,239.5,1
"1384","livG","ECDH10B_3629",50.0277617558428,209,1
"1385","livH","ECDH10B_3631",62.7425364400528,256,1
"1386","livJ","ECDH10B_3634",386.399049643602,1727.5,1
"1387","livK","ECDH10B_3632",166.480293321193,731.5,1
"1388","livM","ECDH10B_3630",83.2088099948037,352.5,1
"1389","lldD","ECDH10B_3787",113.621901231387,512.5,1
"1390","lldP","ECDH10B_3785",93.9832482974724,357,1
"1391","lldR","ECDH10B_3786",18.2953189869447,74,1
"1392","lnt","ECDH10B_0726",163.474285412229,692,1
"1393","lolA","ECDH10B_0961",85.4385306196199,421,1
"1394","lolB","ECDH10B_1262",70.2954050025511,335.5,1
"1395","lolC","ECDH10B_1188",111.430489694672,479,1
"1396","lolD","ECDH10B_1189",40.9556089281284,191,1
"1397","lolE","ECDH10B_1190",124.829304388524,505,1
"1398","lomR","ECDH10B_1490",0.758244250541829,4.5,1
"1399","lon","ECDH10B_0395",1245.7795515796,6737,1
"1400","lpd","ECDH10B_0096",5918.49657261293,26848.5,1
"1401","lplA","ECDH10B_4544",62.8639758286487,328.5,1
"1402","lpp","ECDH10B_1811",4441.53607881576,22506.5,1
"1403","lpxA","ECDH10B_0161",334.547563024209,1459.5,1
"1404","lpxB","ECDH10B_0162",117.369794610976,468.5,1
"1405","lpxC","ECDH10B_0078",2375.93848131809,12758,1
"1406","lpxD","ECDH10B_0159",651.398493749733,2684.5,1
"1407","lpxH","ECDH10B_0480",42.2031701548463,185,1
"1408","lpxK","ECDH10B_0985",69.2286219646841,287.5,1
"1409","lpxL","ECDH10B_1125",80.9928433001881,385,1
"1410","lpxM","ECDH10B_1996",72.9378244273418,323.5,1
"1411","lpxP","ECDH10B_2543",106.331447818961,480.5,1
"1412","lrhA","ECDH10B_2451",122.046829798286,650.5,1
"1413","lrp","ECDH10B_0959",481.618294282432,2475.5,1
"1414","lspA","ECDH10B_0028",97.2118689291349,473,1
"1415","lsrA","ECDH10B_1644",4.50464429085669,24.5,1
"1416","lsrB","ECDH10B_1647",1.31283940802132,7.5,1
"1417","lsrC","ECDH10B_1645",1.61896426004418,6.5,1
"1418","lsrD","ECDH10B_1646",1.51648850108366,9,1
"1419","lsrF","ECDH10B_1648",1.94684850583483,10,1
"1420","lsrG","ECDH10B_1649",0.339415155103901,2.5,1
"1421","lsrK","ECDH10B_1642",13.2206413547191,67,1
"1422","lsrR","ECDH10B_1643",17.5766862493623,98,1
"1423","ltaE","ECDH10B_0940",135.878609346607,664.5,1
"1424","luxS","ECDH10B_2854",381.699109576033,1886,1
"1425","lysA","ECDH10B_3010",71.4328668355714,313.5,1
"1426","lysC","ECDH10B_4213",164.390784800193,868,1
"1427","lysP","ECDH10B_2313",138.566231812622,540,1
"1428","lysQ","ECDH10B_0816",3.88346852721512,14.5,1
"1429","lysR","ECDH10B_3011",20.3163717336787,109.5,1
"1430","lysS","ECDH10B_3064",1505.87344237072,6899.5,1
"1431","lysT","ECDH10B_0810",9.45378434549519,36,1
"1432","lysU","ECDH10B_4322",159.043654447856,750.5,1
"1433","lysV","ECDH10B_2568",0,0,1
"1434","lysW","ECDH10B_0812",8.16270433124167,33,1
"1435","lysY","ECDH10B_0814",6.79221037665412,30.5,1
"1436","lysZ","ECDH10B_0815",5.27572187557046,21.5,1
"1437","lyxK","ECDH10B_3761",3.33910185419018,17,1
"1438","maa","ECDH10B_0415",29.8060512319724,136,1
"1439","macA","ECDH10B_0948",45.1093071545679,214,1
"1440","macB","ECDH10B_0949",40.7032313480956,206.5,1
"1441","maeA","ECDH10B_1610",415.650505718095,1860.5,1
"1442","maeB","ECDH10B_2628",594.836995516686,2908,1
"1443","mak","ECDH10B_0351",91.2009646216491,445,1
"1444","malE","ECDH10B_4223",290.535151617626,1482.5,1
"1445","malF","ECDH10B_4222",58.8588769984226,299,1
"1446","malG","ECDH10B_4221",29.4729572867469,158.5,1
"1447","malI","ECDH10B_1753",37.8406131359096,186.5,1
"1448","malK","ECDH10B_4224",114.943857613419,474.5,1
"1449","malM","ECDH10B_4226",93.875181010247,500.5,1
"1450","malP","ECDH10B_3592",335.379056943575,1777,1
"1451","malQ","ECDH10B_3591",200.032171850236,1060,1
"1452","malS","ECDH10B_3752",25.4806917906928,121.5,1
"1453","malT","ECDH10B_3593",918.142719594186,4716.5,1
"1454","malX","ECDH10B_1754",38.6654379926135,198,1
"1455","malY","ECDH10B_1755",51.3097247960854,257.5,1
"1456","malZ","ECDH10B_0359",43.3328174387144,202,1
"1457","manA","ECDH10B_1746",184.750675321408,986.5,1
"1458","manX","ECDH10B_1955",1221.36062404175,6632,1
"1459","manY","ECDH10B_1956",469.681648074428,2616.5,1
"1460","manZ","ECDH10B_1957",509.963254562953,2891.5,1
"1461","maoC","ECDH10B_1512",2.79603760602394,13,1
"1462","map","ECDH10B_0147",575.190528033619,2791.5,1
"1463","marA","ECDH10B_1662",8.12811160330193,36,1
"1464","marB","ECDH10B_1663",1.12072122427222,5,1
"1465","marC","ECDH10B_1660",22.9446553994388,111.5,1
"1466","marR","ECDH10B_1661",6.11338006644632,25.5,1
"1467","matA","ECDH10B_0282",0.984955162230663,4,1
"1468","matB","ECDH10B_0281",11.2968546675108,55,1
"1469","matC","ECDH10B_0280",1.05283819325144,4.5,1
"1470","mazG","ECDH10B_2948",39.8784064913917,195,1
"1471","mdaB","ECDH10B_3202",62.285207342099,276.5,1
"1472","mdh","ECDH10B_3413",1318.59895727294,6464,1
"1473","mdlA","ECDH10B_0404",47.5339417272656,214.5,1
"1474","mdlB","ECDH10B_0405",36.6635397899299,180,1
"1475","mdoB","ECDH10B_4515",82.7245118036474,394.5,1
"1476","mdoC","ECDH10B_1119",8.89788676315701,39.5,1
"1477","mdoD","ECDH10B_1552",185.970346858895,893.5,1
"1478","mdoG","ECDH10B_1120",402.645774047365,1960,1
"1479","mdoH","ECDH10B_1121",458.484159525008,1952.5,1
"1480","mdtA","ECDH10B_2226",24.0116293517208,102,1
"1481","mdtB","ECDH10B_2227",22.7077160032954,106.5,1
"1482","mdtC","ECDH10B_2228",17.5127104929176,78,1
"1483","mdtD","ECDH10B_2229",4.50594671571539,18,1
"1484","mdtE","ECDH10B_3689",13.0951037771321,71.5,1
"1485","mdtF","ECDH10B_3690",32.0218270121729,161,1
"1486","mdtG","ECDH10B_1124",18.5860056550782,93.5,1
"1487","mdtH","ECDH10B_1136",20.5110947671452,99,1
"1488","mdtI","ECDH10B_1732",1.39225334835534,7,1
"1489","mdtJ","ECDH10B_1733",9.2808207057965,51,1
"1490","mdtK","ECDH10B_1797",68.8609352915189,313,1
"1491","mdtL","ECDH10B_3897",11.7387455815752,55,1
"1492","melA","ECDH10B_4311",8.22928493740375,40,1
"1493","melB","ECDH10B_4312",9.57541464850611,51,1
"1494","melR","ECDH10B_4310",127.682423797869,685.5,1
"1495","menA","ECDH10B_4119",47.7734859731264,206.5,1
"1496","menB","ECDH10B_2423",0,0,1
"1497","menC","ECDH10B_2422",0.0678830310207802,0.5,1
"1498","menD","ECDH10B_2425",0,0,1
"1499","menE","ECDH10B_2421",0,0,1
"1500","menF","ECDH10B_2426",0,0,1
"1501","mepA","ECDH10B_2490",53.6011981564589,244,1
"1502","metA","ECDH10B_4202",34.6666603722659,193.5,1
"1503","metB","ECDH10B_4128",97.6742168121084,484,1
"1504","metC","ECDH10B_3183",79.9476287416738,399,1
"1505","metE","ECDH10B_4020",158.17642231406,781,1
"1506","metF","ECDH10B_4130",81.1245111732385,463,1
"1507","metG","ECDH10B_2267",447.11976967926,2178,1
